NBA_ID,Season,Player,Close Shot Rating,Mid-Range Shot Rating,3-Point Shot Rating,Free Throw Rating,Shot IQ Rating,AvailableRatings,MissingRatings
1713,2019-20,Vince Carter,79.85720210022345,87.46369586484488,75.12772326093024,80.64675272998008,71.40690706838356,5,
1717,2013-14,Dirk Nowitzki,64.13125557140347,65.0460239113931,84.92529686632805,84.09296942520939,65.0,5,
1717,2014-15,Dirk Nowitzki,70.00182331071154,66.76300331495902,83.70114558692792,83.3913673773633,65.0,5,
1717,2015-16,Dirk Nowitzki,86.83332711769364,94.38645071567274,79.03303416582565,90.82413478669824,97.49436577445736,5,
1717,2016-17,Dirk Nowitzki,72.84301166085086,89.98920760229342,78.7181729086144,87.9137525142863,84.56939818793148,5,
1717,2017-18,Dirk Nowitzki,81.75750024760282,89.79055414544462,84.88268150934387,88.83619128334047,97.61442377785627,5,
1717,2018-19,Dirk Nowitzki,73.14997192510705,78.99840403482096,74.54267998765255,79.83118721689092,68.31238572629238,5,
1718,2013-14,Paul Pierce,80.95899917547604,77.109855839851,84.08330818213292,81.64950058896055,65.0,5,
1718,2014-15,Paul Pierce,81.4151070543228,81.45756738908669,84.79597077879959,79.44244838303074,65.0,5,
1718,2015-16,Paul Pierce,68.02385916711668,85.42376927936606,71.85832377724935,83.50080903100651,68.85117845952806,5,
1718,2016-17,Paul Pierce,52.744994696297866,63.23430930275142,70.70779682524824,76.30011139045692,60.205886628857705,5,
1733,2013-14,Al Harrington,92.62590579043318,81.37197500302743,80.08592596849303,78.46479050561535,65.0,5,
1737,2013-14,Nazr Mohammed,40.314788988870646,37.985639305980484,25.0,60.10637779408347,65.0,5,
1737,2014-15,Nazr Mohammed,30.452334171536137,37.985639305980484,25.0,51.36311837954488,65.0,5,
1737,2015-16,Nazr Mohammed,50.121341462366765,42.71153457958576,25.0,75.81417654910318,61.042208759124556,5,
1740,2013-14,Rashard Lewis,93.56938585743856,85.88128103884472,78.56596702747036,78.80034099957618,65.0,5,
1882,2013-14,Elton Brand,56.13637267746515,65.0460239113931,25.0,74.49594352568116,65.0,5,
1882,2014-15,Elton Brand,56.13637267746515,65.0460239113931,25.0,69.69028642056168,65.0,5,
1882,2015-16,Elton Brand,50.58043618278526,50.54275611639661,25.0,77.60110715126388,40.32601324788427,5,
1889,2013-14,Andre Miller,77.23276184009923,70.76928858994617,78.05254119557665,78.8079418198377,65.0,5,
1889,2014-15,Andre Miller,63.554320597511236,66.47684008103137,66.68236007475629,77.8597014026352,65.0,5,
1889,2015-16,Andre Miller,67.83512617580675,81.48868627911865,25.0,68.49631740296283,79.01867482851254,5,
1890,2013-14,Shawn Marion,91.50133315867946,81.15323890532042,78.94033558284748,78.85058927890718,65.0,5,
1890,2014-15,Shawn Marion,78.2979929162429,75.53876926254415,70.10857089598888,78.13585501108285,65.0,5,
1891,2013-14,Jason Terry,85.65041982445231,75.98701898156781,81.77039548469449,74.84108247771283,65.0,5,
1891,2014-15,Jason Terry,95.3396960360587,89.7729038495878,84.81034034408053,79.62218682549083,65.0,5,
1891,2015-16,Jason Terry,83.09876096836246,77.06609439191755,78.07383858368974,82.66555642049659,79.48635692952826,5,
1891,2016-17,Jason Terry,72.30796557951399,71.54663461101276,83.57444552015859,83.4769382031026,86.02765832326197,5,
1891,2017-18,Jason Terry,75.29003107616526,76.20493080570965,76.70156748363361,84.88541462505894,73.61668319577973,5,
1897,2013-14,Metta World Peace,86.18849438009386,80.91548227737802,76.19021025739606,73.43309745215312,65.0,5,
1897,2015-16,Metta World Peace,61.22180178192625,76.75568821831894,74.25666556592685,72.2215982617752,51.7652107859102,5,
1897,2016-17,Metta World Peace,45.87894312282053,57.29218818966642,64.03488477041819,49.79542968916772,40.25334448891279,5,
1905,2013-14,Andrei Kirilenko,56.13637267746515,65.0460239113931,25.0,70.0325575629097,65.0,5,
1905,2014-15,Andrei Kirilenko,30.452334171536137,37.985639305980484,25.0,75.64784113954782,65.0,5,
1938,2013-14,Manu Ginobili,81.18302238146417,81.31808350069382,82.63334913209012,81.99731011415493,65.0,5,
1938,2014-15,Manu Ginobili,80.34863020053314,81.5019486263026,82.54053485857132,77.53681894244359,65.0,5,
1938,2015-16,Manu Ginobili,78.8112871313078,85.40777645988078,82.57667144303889,83.70537258103572,92.18457783648506,5,
1938,2016-17,Manu Ginobili,66.81970352983464,58.6550367474044,84.11445097412937,82.99921797935052,75.04358281976398,5,
1938,2017-18,Manu Ginobili,89.745353398235,82.05689534761537,77.49339204889887,85.95569089412407,87.19686537914589,5,
2030,2013-14,Kenyon Martin,62.29345438344905,65.0460239113931,25.0,71.89101861463534,65.0,5,
2030,2014-15,Kenyon Martin,30.452334171536137,37.985639305980484,25.0,76.51362285401645,65.0,5,
2034,2013-14,Mike Miller,81.3393536578789,81.7777463147158,84.35359169195071,79.917623467136,65.0,5,
2034,2014-15,Mike Miller,86.81560820662907,76.2575841272848,76.48970510169775,77.48051762877168,65.0,5,
2034,2015-16,Mike Miller,44.664853761687695,37.60821033922446,67.68160871066918,40.724205621188915,51.97466325331613,5,
2034,2016-17,Mike Miller,41.050776068526986,39.4948073675476,71.56103302668424,77.21714195874287,52.81132484501869,5,
2037,2013-14,Jamal Crawford,90.2539164349705,89.54820191303857,89.03784091111713,83.2728670519928,65.0,5,
2037,2014-15,Jamal Crawford,88.54823439989492,81.21664067277173,85.51448321839871,83.89326426888557,65.0,5,
2037,2015-16,Jamal Crawford,92.32384277137642,91.77218138781562,80.53704696908838,92.69511914878036,89.64119489642985,5,
2037,2016-17,Jamal Crawford,91.74005680673068,92.62154721792814,85.87274671202147,87.40020448581762,94.1778271016461,5,
2037,2017-18,Jamal Crawford,92.65317699026767,95.93742155917214,81.0981184588082,89.29895194511434,95.5787481262087,5,
2037,2018-19,Jamal Crawford,82.75941106254513,90.59464397707747,81.91580317850615,86.18297884920995,87.26465178293422,5,
2037,2019-20,Jamal Crawford,41.343259781446655,68.62987898805095,69.80274344393041,49.39529842614719,77.38729529099632,5,
2045,2013-14,Hedo Turkoglu,70.86900192990261,66.47684008103137,79.28816140888966,68.67678217743477,65.0,5,
2045,2014-15,Hedo Turkoglu,85.96961523942575,76.84313556204545,82.22065425942516,70.54782160222504,65.0,5,
2199,2013-14,Tyson Chandler,56.13637267746515,65.0460239113931,25.0,74.44261122841864,65.0,5,
2199,2014-15,Tyson Chandler,56.13637267746515,65.0460239113931,25.0,77.69671238661877,65.0,5,
2199,2015-16,Tyson Chandler,71.13197793740996,51.8559486207198,25.0,59.53938941796223,82.25630214862034,5,
2199,2016-17,Tyson Chandler,77.55224721198053,61.37702382211943,25.0,75.64234364840237,97.49110611512911,5,
2199,2017-18,Tyson Chandler,64.12798954378476,61.888159736307344,25.0,61.50515238881549,87.81633206383015,5,
2199,2018-19,Tyson Chandler,70.94392495027662,67.74141032001572,25.0,56.27882319224602,83.02653543921785,5,
2199,2019-20,Tyson Chandler,57.03882851128769,46.50005317140119,25.0,36.60738987381323,77.27678444438281,5,
2200,2013-14,Pau Gasol,70.88887216679336,65.0460239113931,39.866067419113584,78.47844436021778,65.0,5,
2200,2014-15,Pau Gasol,69.87469989213942,76.66141270298179,76.50515116668453,81.03893758806248,65.0,5,
2200,2015-16,Pau Gasol,77.10296879478824,88.00698082899996,71.77707833081868,82.91322986179898,84.0904392869916,5,
2200,2016-17,Pau Gasol,84.33240561455528,86.143760223891,85.37661206045713,72.36810320324983,94.2731611083498,5,
2200,2017-18,Pau Gasol,73.93444602138916,70.7933367090304,73.09164383554246,78.04207893632379,69.07471655295711,5,
2200,2018-19,Pau Gasol,67.36563455445034,67.26626697028237,74.91068448433104,72.72419173355917,72.85032038690913,5,
2202,2014-15,Jason Richardson,92.24951543945501,75.3166635459108,83.84757947025744,78.57443567045952,65.0,5,
2203,2013-14,Shane Battier,86.32978279969288,81.23883129137968,80.27155451553061,74.28657404251415,65.0,5,
2207,2013-14,Joe Johnson,97.9321374851939,92.3256458680043,88.46888126096339,80.46826447979154,65.0,5,
2207,2014-15,Joe Johnson,95.17933544843525,81.0454559006532,83.88213426819975,79.87089461539205,65.0,5,
2207,2015-16,Joe Johnson,93.48050496630732,92.20717932490508,83.19040515625609,85.18326841163783,96.17415134062175,5,
2207,2016-17,Joe Johnson,91.32060438772936,88.2179355484368,86.34870411270497,83.760625929677,94.48063391002108,5,
2207,2017-18,Joe Johnson,88.63336561308503,91.06240034074658,66.6744017918832,87.52532603033517,77.63119741586044,5,
2207,2021-22,Joe Johnson,52.59769976778883,74.4684687405156,25.0,49.3924661135548,78.07629971904055,5,
2210,2013-14,Richard Jefferson,92.32391705058645,86.22310830367482,84.60061253224681,77.86983582965055,65.0,5,
2210,2014-15,Richard Jefferson,81.22045273760482,86.21608445576734,81.30190249975371,75.82423430138202,65.0,5,
2210,2015-16,Richard Jefferson,84.27041456315845,72.60301216041384,79.95133135214583,66.99786669702638,89.85685890459008,5,
2210,2016-17,Richard Jefferson,73.59989874666735,56.66437346909408,75.14774104810479,76.00093250729115,76.82590985884266,5,
2210,2017-18,Richard Jefferson,56.44571814255322,60.9413838735772,62.059428348450254,48.910344768586505,57.71387542353285,5,
2215,2013-14,Jason Collins,30.452334171536137,37.985639305980484,25.0,75.67809082265228,65.0,5,
2216,2013-14,Zach Randolph,67.15044652800132,67.90765625066965,62.5049137493787,78.71195050959595,65.0,5,
2216,2014-15,Zach Randolph,66.83892399206457,65.0460239113931,72.25121616748183,79.42415117066645,65.0,5,
2216,2015-16,Zach Randolph,91.40255883522725,91.94960337823731,71.8550078464362,82.9502279360124,90.56067339551177,5,
2216,2016-17,Zach Randolph,88.68919112658999,83.51208464686195,66.04413914091224,75.08379093852732,76.668570818569,5,
2216,2017-18,Zach Randolph,93.03289011746116,89.29975418192444,76.24555312863315,80.88510815738387,93.99668786113726,5,
2217,2014-15,Brendan Haywood,30.452334171536137,37.985639305980484,25.0,60.387982897589595,65.0,5,
2222,2013-14,Gerald Wallace,81.33410828655927,76.94813099172666,72.80000209387575,67.56797491168624,65.0,5,
2222,2014-15,Gerald Wallace,39.01731623922009,42.17652938998481,25.0,54.38034334881503,65.0,5,
2223,2013-14,Samuel Dalembert,56.13637267746515,65.0460239113931,25.0,77.65054549996222,65.0,5,
2223,2014-15,Samuel Dalembert,65.70090355291467,65.0460239113931,25.0,75.9990130667228,65.0,5,
2224,2013-14,Jamaal Tinsley,30.452334171536137,37.985639305980484,51.337969296156764,49.39104995725861,65.0,5,
2225,2013-14,Tony Parker,83.70269334281582,81.44488703559644,75.96083320481726,80.82613014020707,65.0,5,
2225,2014-15,Tony Parker,92.60267748247485,81.27687235185047,78.98549547087859,79.36123485756623,65.0,5,
2225,2015-16,Tony Parker,90.2691268663602,89.36782938354695,77.14804946253453,78.26452920505508,94.25858587021665,5,
2225,2016-17,Tony Parker,85.2894070381739,90.23199995810653,71.60748987837842,74.51276804554489,82.52324468773982,5,
2225,2017-18,Tony Parker,81.79517577243271,82.92327491037267,70.55295035999639,72.3920175020569,76.09812106395813,5,
2225,2018-19,Tony Parker,89.934577519215,89.60192455720916,70.98715764107871,75.4873737273346,87.05157383994575,5,
2229,2013-14,Mike James,30.452334171536137,37.985639305980484,54.791370294788095,49.39104995725861,65.0,5,
2248,2013-14,Earl Watson,44.75537316534921,51.08034854349167,57.024396504429404,77.05781796850415,65.0,5,
2365,2013-14,Chris Andersen,60.335057170292195,65.0460239113931,25.136114705841226,77.0053425446664,65.0,5,
2365,2014-15,Chris Andersen,73.02508315594893,67.90765625066965,44.52240280816218,75.3576488812721,65.0,5,
2365,2015-16,Chris Andersen,70.68522592507267,69.0073116814649,71.87137620912695,71.99964261458607,78.3206129861688,5,
2365,2016-17,Chris Andersen,46.03941247980339,49.114531006656364,58.503462108417764,67.26704063322845,46.06235003491196,5,
2399,2013-14,Mike Dunleavy,80.82297582556853,76.49180470118905,84.18389513909952,81.71494076126064,65.0,5,
2399,2014-15,Mike Dunleavy,83.30839676747492,81.47024774257696,85.78251949540667,79.66075289188586,65.0,5,
2399,2015-16,Mike Dunleavy,65.576498099861,52.80173392971392,79.3192528989974,79.804196233132,74.61111598018918,5,
2399,2016-17,Mike Dunleavy,69.69380201715649,63.060931044437176,82.32570195707319,81.76589226094391,80.74552274203883,5,
2400,2013-14,Drew Gooden,72.12986814396479,67.90765625066965,76.09572371544596,82.64891753917776,65.0,5,
2400,2014-15,Drew Gooden,72.12986814396479,67.90765625066965,77.22358530092984,78.47900632530519,65.0,5,
2400,2015-16,Drew Gooden,69.5688153720408,70.71673861644828,64.36055925835817,69.24593371793111,48.88255425937777,5,
2403,2013-14,Nene,56.13637267746515,65.0460239113931,25.0,73.3681850758475,65.0,5,
2403,2014-15,Nene,56.13637267746515,65.0460239113931,25.0,73.50395454471217,65.0,5,
2403,2015-16,Nene,87.72661166185587,80.66962814997744,32.52609005377064,53.380880907941936,86.01078438695596,5,
2403,2016-17,Nene,85.85679288255228,77.20782921476864,47.1431490233734,54.838102622920005,93.76687688639144,5,
2403,2017-18,Nene,73.43844508754707,72.56689296786553,25.0,62.79000813030312,83.80662842582201,5,
2403,2018-19,Nene,77.37237284821299,71.97916783917245,45.012955599676324,67.8425046643313,79.20420051143478,5,
2405,2013-14,Amare Stoudemire,56.13637267746515,65.0460239113931,25.0,78.18962271800092,65.0,5,
2405,2014-15,Amare Stoudemire,56.13637267746515,65.0460239113931,25.0,77.60128304146443,65.0,5,
2405,2015-16,Amare Stoudemire,77.0257967340205,74.49159867264362,25.0,76.52371975865603,89.53637484422487,5,
2406,2013-14,Caron Butler,89.41411926797096,86.01239286645078,86.21347360773686,80.87195443531654,65.0,5,
2406,2014-15,Caron Butler,81.72953675037786,76.52814927300179,81.77039548469449,82.89683500867558,65.0,5,
2406,2015-16,Caron Butler,53.035202386581425,77.009520192422,56.53077483120769,76.76058512024564,56.4091646872969,5,
2408,2013-14,Melvin Ely,30.452334171536137,37.985639305980484,25.0,49.39104995725861,65.0,5,
2419,2013-14,Tayshaun Prince,78.95899825319557,75.7729898364484,72.52929381159048,71.54039381911707,65.0,5,
2419,2014-15,Tayshaun Prince,85.81049680582727,81.8601686124025,79.04231313222942,77.93838132134586,65.0,5,
2419,2015-16,Tayshaun Prince,74.82625730486023,74.98126065316954,66.10762671587293,71.8542597390052,65.67616731440299,5,
2422,2013-14,John Salmons,84.25641569448405,81.33393394255664,79.61743298355226,78.25971599561684,65.0,5,
2422,2014-15,John Salmons,42.94062156294292,37.985639305980484,63.742312995605076,58.61929175473134,65.0,5,
2427,2013-14,Roger Mason Jr,85.54110467079127,49.28068913931149,67.48010570914376,77.99900080136987,65.0,5,
2430,2013-14,Carlos Boozer,61.15763799362718,65.0460239113931,25.0,78.86579091943022,65.0,5,
2430,2014-15,Carlos Boozer,65.70090355291467,65.0460239113931,25.0,74.01671076169143,65.0,5,
2440,2013-14,Matt Barnes,90.2069102052206,80.84257024480901,83.65222122370469,77.38354049769671,65.0,5,
2440,2014-15,Matt Barnes,99.31671616321292,85.85084436457903,85.54387686600748,78.8079418198377,65.0,5,
2440,2015-16,Matt Barnes,62.11936987917174,55.13107904120993,70.445991443466,83.12359075022204,55.193068417396006,5,
2440,2016-17,Matt Barnes,59.53608026312748,57.627257446243874,74.16436244050477,80.74901083050271,55.82757006749081,5,
2446,2013-14,Rasual Butler,83.98249086583029,82.00728794572302,66.14424537237105,61.74238763558873,65.0,5,
2446,2014-15,Rasual Butler,91.34244642648488,85.96556721373433,82.73555438112533,79.03638075570818,65.0,5,
2446,2015-16,Rasual Butler,64.05051124787022,70.02486927420662,60.959542933885714,54.64373329561878,74.35542577867211,5,
2449,2013-14,Luis Scola,62.73372076120491,65.0460239113931,25.0,77.32414361218355,65.0,5,
2449,2014-15,Luis Scola,70.41509009284022,66.95187104935127,32.24660950976133,76.79199585942811,65.0,5,
2449,2015-16,Luis Scola,79.57135492296801,77.41849573142983,77.48363022371271,74.2357916865854,72.77926701440481,5,
2449,2016-17,Luis Scola,78.98802964549948,77.44297040597678,75.61659878788724,70.43990009614775,81.15200100677416,5,
2457,2013-14,Jannero Pargo,84.07555783077211,50.94399417000851,69.15807996160527,75.6904796685847,65.0,5,
2457,2014-15,Jannero Pargo,84.22113640895752,80.69830998511436,78.14138959877991,76.20549660282647,65.0,5,
2501,2013-14,Reggie Evans,56.13637267746515,65.0460239113931,25.0,71.5694986934567,65.0,5,
2501,2014-15,Reggie Evans,56.13637267746515,65.0460239113931,25.0,73.7485231377753,65.0,5,
2544,2013-14,LeBron James,88.52799963896891,81.95210117520689,84.16952557381858,80.05261258956497,65.0,5,
2544,2014-15,LeBron James,78.23054449463112,75.98701898156781,84.77578554613822,78.7707854300217,65.0,5,
2544,2015-16,LeBron James,97.17393986487441,94.00586920560745,76.94847334039343,76.30585898233498,99.28600140487744,5,
2544,2016-17,LeBron James,97.2307038105394,93.56152874963993,86.33293162285422,68.93256936977865,99.59654134517864,5,
2544,2017-18,LeBron James,97.51943873004701,93.44710023022577,88.02773363885008,76.29651240374506,99.70662571807024,5,
2544,2018-19,LeBron James,95.5634151612942,92.0035908856258,83.86616462992662,67.83185280426267,99.26344085818519,5,
2544,2019-20,LeBron James,93.3059191263432,80.11772755334604,84.51536764855665,71.3474121394109,98.2510945762775,5,
2544,2020-21,LeBron James,97.30801146385444,93.06579502198127,87.13786857179724,72.277026017549,99.19518865120065,5,
2544,2021-22,LeBron James,96.06713400825322,90.2342404059301,87.84011455610137,79.14406441711716,99.47912891418545,5,
2544,2022-23,LeBron James,94.35173450592957,83.29446150101242,79.53840746290433,80.65138097167242,96.9452670443239,5,
2544,2023-24,LeBron James,95.72917619191695,89.08253111392398,90.31698985143643,78.4139103201512,99.20336627150176,5,
2544,2024-25,LeBron James,96.49822570577714,93.27130326691551,86.25878537098725,82.06156439556815,99.07729038943738,5,
2544,2025-26,Lebron James,92.316556899901,89.56071450891643,78.43291975156781,76.83212628602904,96.66022660656768,5,
2546,2013-14,Carmelo Anthony,74.39087324849658,76.03547841065145,89.19278394780017,83.38015077188831,65.0,5,
2546,2014-15,Carmelo Anthony,89.15639660720761,82.16449709616877,83.6234820931428,81.32427414219796,65.0,5,
2546,2015-16,Carmelo Anthony,85.67999693621293,95.86141794600735,80.61488620100141,86.45379802139918,96.89635108201496,5,
2546,2016-17,Carmelo Anthony,80.1166651663648,95.87515159582257,84.50089948088508,86.62458993459214,97.21306276093658,5,
2546,2017-18,Carmelo Anthony,72.93499619262977,87.44686527205474,82.31171208702236,79.13333385538874,80.89684172794811,5,
2546,2018-19,Carmelo Anthony,78.05872411163736,80.64963812923104,79.34611828306556,72.5802546793223,83.78270771810959,5,
2546,2019-20,Carmelo Anthony,77.83082289379762,87.85091306833955,80.56393726850919,86.64651857059866,77.24066034292952,5,
2546,2020-21,Carmelo Anthony,77.78932158400832,89.54335961538277,88.1785041451249,88.87478609763333,93.13539163399834,5,
2546,2021-22,Carmelo Anthony,88.12883363489699,92.46863565811336,84.24181485857567,85.39601515314952,96.40428985306953,5,
2547,2013-14,Chris Bosh,74.20174331638725,76.56449384481452,79.28319205072007,81.09663068813666,65.0,5,
2547,2014-15,Chris Bosh,79.04716193211672,66.68287760945928,83.62929776052322,80.08237773171359,65.0,5,
2547,2015-16,Chris Bosh,89.04794677402022,87.66588885182807,78.13515283711733,83.42072966594895,96.9189064620681,5,
2548,2013-14,Dwyane Wade,75.11309464644177,66.19067684710373,70.88202313108965,78.57640731212597,65.0,5,
2548,2014-15,Dwyane Wade,77.40002583500203,76.19700984093025,74.57804750959816,80.21672167080662,65.0,5,
2548,2015-16,Dwyane Wade,94.61911210179719,89.34271299521353,68.14005658192346,83.47100594716716,86.36373857020551,5,
2548,2016-17,Dwyane Wade,89.91528357590087,91.08897055339304,75.96250792780425,83.28025681550793,82.33957714262928,5,
2548,2017-18,Dwyane Wade,79.44508070207984,69.14649665799087,74.73314314993004,73.22898813970167,67.41754080894397,5,
2548,2018-19,Dwyane Wade,91.50564599971783,84.77453885005052,81.41392506470918,72.56594315589706,81.52800533969746,5,
2549,2013-14,Chris Kaman,56.13637267746515,65.0460239113931,25.0,78.51757239170021,65.0,5,
2549,2014-15,Chris Kaman,56.13637267746515,65.0460239113931,25.0,76.51009362679547,65.0,5,
2549,2015-16,Chris Kaman,54.52478025490426,65.93825487134822,60.36063134628308,76.82227690825617,63.1262739783215,5,
2550,2013-14,Kirk Hinrich,85.90105182628295,86.22310830367482,81.90022591945623,78.36274616103272,65.0,5,
2550,2014-15,Kirk Hinrich,83.95112453185891,81.13421837508503,79.42241346099826,76.05066970707873,65.0,5,
2550,2015-16,Kirk Hinrich,65.12986071085628,65.96589990471936,79.90411878760993,87.47759967622457,67.4296983245659,5,
2555,2013-14,Nick Collison,66.39606562139394,65.68130629071248,25.0,76.54087415804167,65.0,5,
2555,2014-15,Nick Collison,75.16451730976011,75.98701898156781,70.34060656651911,75.88579536387445,65.0,5,
2555,2015-16,Nick Collison,67.93956771351164,72.55271612647047,25.0,72.11298055088291,63.853387980763316,5,
2555,2016-17,Nick Collison,48.55024446438564,41.20561129336198,25.0,52.333838552071526,57.77829421852499,5,
2555,2017-18,Nick Collison,60.946686264250346,55.857214504222384,25.0,30.129728830392065,70.99105863846425,5,
2557,2013-14,Luke Ridnour,80.76191841015034,76.12835898306176,76.88903156076668,74.4052775888491,65.0,5,
2557,2014-15,Luke Ridnour,74.68717680880118,81.63509233795035,74.56319059807599,81.0972888263826,65.0,5,
2561,2013-14,David West,63.43147482259896,65.0460239113931,35.84468685584433,79.83331436983025,65.0,5,
2561,2014-15,David West,67.8002457993282,67.90765625066965,66.45032440422605,77.95104935511507,65.0,5,
2561,2015-16,David West,80.68924608003692,85.5428745972935,46.98535840483578,80.53728943169118,93.1538481320913,5,
2561,2016-17,David West,76.0065324866125,81.0100665423594,46.65069192475055,78.65624167677169,82.86435707698286,5,
2561,2017-18,David West,87.68401631500797,84.43921882653612,45.700334013016445,77.91181721296125,92.48173675261958,5,
2563,2014-15,Dahntay Jones,30.452334171536137,37.985639305980484,25.0,75.99192923826467,65.0,5,
2563,2015-16,Dahntay Jones,59.601187448050986,75.73723859416376,62.20458756237666,40.724205621188915,55.77791164390959,5,
2563,2016-17,Dahntay Jones,52.89672999896787,57.945247640569846,60.57014538723924,76.8348203201333,52.67662953838041,5,
2564,2013-14,Boris Diaw,72.07912385183967,76.2575841272848,78.36154787858338,77.52161730192054,65.0,5,
2564,2014-15,Boris Diaw,64.3771244831456,66.47684008103137,77.15346750920693,78.60540091659303,65.0,5,
2564,2015-16,Boris Diaw,88.24750063675525,82.4540008274634,73.66901902461798,75.36604536643794,94.49795494908774,5,
2564,2016-17,Boris Diaw,79.87402259735626,68.79220278084189,65.68774896726767,76.48707270114906,64.73657093633159,5,
2566,2013-14,Travis Outlaw,77.83706045026163,75.79721955099022,77.90220461996118,79.56278993997768,65.0,5,
2570,2013-14,Kendrick Perkins,61.72664821320214,65.0460239113931,25.0,71.14085530498618,65.0,5,
2570,2014-15,Kendrick Perkins,62.068495154812716,65.0460239113931,25.0,69.2004621235363,65.0,5,
2570,2015-16,Kendrick Perkins,75.47282040139339,75.56911017122607,25.0,46.11405561146813,75.22774657662568,5,
2570,2017-18,Kendrick Perkins,53.88324462308658,59.27970394463934,25.0,49.26514369892938,61.36785584921419,5,
2571,2013-14,Leandro Barbosa,65.70090355291467,65.0460239113931,73.44178486874557,79.58967379343672,65.0,5,
2571,2014-15,Leandro Barbosa,78.24843050398418,76.19700984093025,78.75077334548267,78.91505337792802,65.0,5,
2571,2015-16,Leandro Barbosa,72.96716121566604,78.45742639513972,74.87439939954614,84.87163390507331,78.22390084000646,5,
2571,2016-17,Leandro Barbosa,81.69471655157658,81.00353024342904,76.76087614687061,87.50398246108556,77.38878176649922,5,
2581,2013-14,Steve Blake,95.3636224245751,86.220767021039,83.64366732580416,78.24550017592702,65.0,5,
2581,2014-15,Steve Blake,92.68027328557447,81.41001606349822,80.3643687890494,76.23367723764942,65.0,5,
2581,2015-16,Steve Blake,77.11020055500335,72.36029845497924,80.91423083416889,80.38973740989584,78.22453091443201,5,
2584,2013-14,Willie Green,86.65452818755014,80.97571395645676,77.62766767935129,79.96280453295932,65.0,5,
2584,2014-15,Willie Green,83.7743001969195,81.34661429604691,78.66579864223759,79.96280453295932,65.0,5,
2585,2013-14,Zaza Pachulia,56.13637267746515,65.0460239113931,25.0,81.64834605746293,65.0,5,
2585,2014-15,Zaza Pachulia,56.13637267746515,65.0460239113931,25.0,79.42063174307938,65.0,5,
2585,2015-16,Zaza Pachulia,62.995935955620695,49.12881947622519,25.0,79.619631151352,57.329618430742535,5,
2585,2016-17,Zaza Pachulia,63.80950128181275,57.79876699106743,25.0,80.04482890361349,64.58056377727192,5,
2585,2017-18,Zaza Pachulia,72.58341731338714,65.08230411888994,25.0,83.09866245911803,76.40227900259644,5,
2585,2018-19,Zaza Pachulia,59.645810618883225,59.01919205090754,25.0,80.57409815941544,56.94132109787893,5,
2586,2013-14,Keith Bogans,52.98282849906909,78.9207894712234,64.77761333155178,76.18787681990493,65.0,5,
2588,2013-14,Matt Bonner,78.4266240488075,76.66141270298179,79.81245250610627,77.48051762877168,65.0,5,
